course_id,on_demand_session_id,taiwan_user_id,on_demand_sessions_membership_start_ts,on_demand_sessions_membership_end_ts
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",1c63a10d32d3a4524166a79f85b0221c6c22d975,2016-04-11 07:52:53.161,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",8daf7a4bec3e93afe092da76a85121a49f3ab690,2016-04-08 14:05:53.21,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",d68d180a5279ab2330291be543fc03d129e62fbf,2016-04-13 11:34:22.71,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",d1201e8b9d65f6514d54414c6537bd4f3b62ba80,2016-03-31 19:54:05.854,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",41fc8fd53687dddcda02547291f33e24ba2cc7cf,2016-04-05 13:38:42.389,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",9734cd724e2db72f3245d9ee5a0dcdb767e84498,2016-04-01 02:27:45.796,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",63493a1ea910fe9f98494a96fb5938caf95cfe91,2016-04-14 15:18:07.268,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",a21ad04e8de6b88cec62df8ac4a0281ad3c886bc,2016-04-04 06:04:26.029,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",343383e6cbfe3c8ee86291d01e431ceb9d88e866,2016-04-16 04:43:48.098,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",01eba5edb6b62989dee8eb8e249004435bd8818c,2016-04-01 14:23:50.308,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",56d08f4e470a295a218eb276b3db347807e9dbd7,2016-04-05 08:24:22.47,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",91c88e702861f5d8a7d6e8a2c859c83182c06521,2016-04-05 05:28:42.465,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",82906914b77a1de1cd70e3090a64454c288fbdfa,2016-04-06 15:32:21.10,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",8821753e0383f6dd75b6925f39736f4ba810c9a0,2016-04-10 04:04:13.196,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",ad35d06f2f5363e9fb7d9b6793c1e706c423d843,2016-04-02 05:57:29.337,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",c6e960bd60127a757a56bd4eddb382430302131c,2016-04-13 06:54:12.377,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",519ca3db45f2b162ae7c6389cbeacc84e395465e,2016-04-10 01:54:04.147,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",5acb58ea35f34d463cf67152395698e24671e5cc,2016-04-15 05:14:35.23,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",549123f82c04ef3e1e8c494023d118f2de70a97e,2016-03-23 23:29:51.326,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",8f41add14bc74504dd3abea0f0bd5a9d7050b776,2016-04-02 05:26:13.935,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",30a5facc4f55667e0fdde7945399dc9b6e3c87d9,2016-04-09 14:03:30.53,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",b38d93bc711475339b59226aa3d6ef1e39fcd902,2016-03-29 21:32:27.726,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",2ab8f0ce775bdf46d0c8222fcf63cb621b361304,2016-03-27 07:31:37.949,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",744b2adf2c9f3f713598f773c56ca1165e089c40,2016-03-22 06:46:31.137,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",7d925c3f366d98713688efda799ec45fbb9efbeb,2016-04-16 09:52:28.099,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",0218574df242720c2de9b8532ec5fe0152e4a025,2016-04-11 17:26:45.003,
"POZJ3uOtEeSoXCIACw4Gzg","LtDEUe-UEeWB0QpuSDkq-Q",2caf818839081497794b61e1f315d4fe2c08bc6e,2016-03-29 16:17:28.568,
"POZJ3uOtEeSoXCIACw4Gzg","CT_Uhe-dEeWkUAr_DMJ5Lw",2fa17a9980f8d3a2cddc1ff8a5dd349ab5d2785d,2016-04-04 16:11:14.733,
